theta F_x
-0.07304202919596267 6.65704
-0.07225663103256522 6.65704
-0.07147123286916778 6.657039999999999
-0.07068583470577032 6.65704
-0.06990043654237287 6.65704
-0.06911503837897542 6.65704
-0.06832964021557797 6.65704
-0.06754424205218053 6.65704
-0.06675884388878307 6.65704
-0.06597344572538563 6.65704
-0.06518804756198818 6.65704
-0.06440264939859072 6.657040000000001
-0.06361725123519328 6.65704
-0.06283185307179583 6.65704
-0.062046454908398385 6.65704
-0.06126105674500093 6.65704
-0.06047565858160348 6.65704
-0.059690260418206034 6.657039999999999
-0.058904862254808586 6.65704
-0.05811946409141114 6.65704
-0.05733406592801369 6.657039999999999
-0.05654866776461624 6.65704
-0.05576326960121879 6.65704
-0.05497787143782134 6.65704
-0.05419247327442389 6.65704
-0.05340707511102644 6.65704
-0.052621676947628995 6.65704
-0.05183627878423155 6.65704
-0.0510508806208341 6.65704
-0.050265482457436644 6.65704
-0.049480084294039196 6.65704
-0.04869468613064184 6.65704
-0.04790928796724439 6.65704
-0.047123889803846936 6.65704
-0.04633849164044949 6.65704
-0.04555309347705204 6.65704
-0.04476769531365459 6.65704
-0.043982297150257144 6.65704
-0.043196898986859696 6.65704
-0.04241150082346225 6.65704
-0.04162610266006479 6.65704
-0.040840704496667345 6.657039999999999
-0.0400553063332699 6.657039999999999
-0.03926990816987245 6.657040000000001
-0.038484510006475 6.65704
-0.03769911184307755 6.65704
-0.036913713679680105 6.65704
-0.03612831551628265 6.65704
-0.0353429173528852 6.65704
-0.034557519189487754 6.657039999999999
-0.033772121026090306 6.65704
-0.03298672286269286 6.65704
-0.03220132469929541 6.65704
-0.03141592653589796 6.65704
-0.03063052837250051 6.65704
-0.029845130209103062 6.65704
-0.02905973204570561 6.65704
-0.028274333882308163 6.65704
-0.027488935718910715 6.65704
-0.026703537555513267 6.65704
-0.025918139392115815 6.65704
-0.025132741228718367 6.65704
-0.02434734306532092 6.65704
-0.023561944901923468 6.65704
-0.02277654673852602 6.65704
-0.021991148575128572 6.65704
-0.021205750411731124 6.65704
-0.020420352248333672 6.657039999999999
-0.019634954084936224 6.657040000000001
-0.018849555921538776 6.65704
-0.018064157758141325 6.65704
-0.017278759594743877 6.657039999999999
-0.01649336143134643 6.65704
-0.01570796326794898 6.65704
-0.014922565104551531 6.65704
-0.014137166941154081 6.65704
-0.013351768777756633 6.65704
-0.012566370614359184 6.65704
-0.011780972450961734 6.65704
-0.010995574287564286 6.65704
-0.010210176124166836 6.657039999999999
-0.009424777960769388 6.65704
-0.008639379797371938 6.657039999999999
-0.00785398163397449 6.65704
-0.007068583470577041 6.65704
-0.006283185307179592 6.65704
-0.005497787143782143 6.65704
-0.004712388980384694 6.65704
-0.003926990816987245 6.65704
-0.003141592653589796 6.65704
-0.002356194490192347 6.65704
-0.001570796326794898 6.65704
-0.000785398163397449 6.65704
0 6.65704
0.0007853981633973618 6.65704
0.001570796326794898 6.65704
0.00235619449019226 6.657039999999999
0.003141592653589796 6.65704
0.003926990816987158 6.657040000000001
0.004712388980384694 6.65704
0.005497787143782055 6.65704
0.006283185307179592 6.65704
0.007068583470576954 6.65704
0.00785398163397449 6.65704
0.008639379797371852 6.65704
0.009424777960769388 6.65704
0.01021017612416675 6.657040000000001
0.010995574287564286 6.65704
0.011780972450961647 6.65704
0.012566370614359184 6.65704
0.013351768777756545 6.657040000000001
0.014137166941154081 6.65704
0.014922565104551443 6.65704
0.01570796326794898 6.65704
0.016493361431346342 6.657039999999999
0.017278759594743877 6.657039999999999
0.018064157758141238 6.65704
0.018849555921538776 6.65704
0.019634954084936138 6.657039999999999
0.020420352248333672 6.657039999999999
0.021205750411731034 6.65704
0.021991148575128572 6.65704
0.022776546738525933 6.65704
0.023561944901923468 6.65704
0.024347343065320833 6.65704
0.025132741228718367 6.65704
0.02591813939211573 6.65704
0.026703537555513267 6.65704
0.027488935718910628 6.65704
0.028274333882308163 6.65704
0.029059732045705524 6.65704
0.029845130209103062 6.65704
0.030630528372500423 6.65704
0.03141592653589796 6.65704
0.03220132469929532 6.65704
0.03298672286269286 6.65704
0.033772121026090215 6.65704
0.034557519189487754 6.657039999999999
0.03534291735288512 6.657040000000001
0.03612831551628265 6.65704
0.036913713679680014 6.657040000000001
0.03769911184307755 6.65704
0.03848451000647491 6.657040000000001
0.03926990816987245 6.657040000000001
0.04005530633326981 6.657039999999999
0.040840704496667345 6.657039999999999
0.04162610266006471 6.65704
0.04241150082346225 6.65704
0.043196898986859605 6.65704
0.043982297150257144 6.65704
0.0447676953136545 6.65704
0.04555309347705204 6.65704
0.046338491640449404 6.65704
0.047123889803846936 6.65704
0.0479092879672443 6.65704
0.04869468613064184 6.65704
0.049480084294039196 6.65704
0.050265482457436735 6.65704
0.0510508806208341 6.65704
0.05183627878423163 6.65704
0.052621676947628995 6.65704
0.053407075111026533 6.65704
0.05419247327442389 6.65704
0.05497787143782143 6.65704
0.05576326960121879 6.65704
0.056548667764616325 6.65704
0.05733406592801369 6.657039999999999
0.05811946409141122 6.65704
0.058904862254808586 6.65704
0.059690260418206124 6.65704
0.06047565858160348 6.65704
0.06126105674500102 6.65704
0.062046454908398385 6.65704
0.06283185307179592 6.65704
0.06361725123519328 6.65704
0.06440264939859082 6.65704
0.06518804756198818 6.65704
0.06597344572538572 6.65704
0.06675884388878307 6.65704
0.06754424205218061 6.65704
0.06832964021557797 6.65704
0.06911503837897551 6.657039999999999
0.06990043654237287 6.65704
0.0706858347057704 6.65704
0.07147123286916778 6.657039999999999
0.0722566310325653 6.65704
0.07304202919596267 6.65704
0.07382742735936021 6.65704
0.07461282552275757 6.65704
0.0753982236861551 6.65704
0.07618362184955246 6.657039999999999
0.07696902001295 6.65704
0.07775441817634736 6.657039999999999
0.0785398163397449 6.657040000000001
0.07932521450314226 6.65704
0.0801106126665398 6.657039999999999
0.08089601082993715 6.65704
0.08168140899333469 6.657039999999999
0.08246680715673206 6.65704
0.08325220532012959 6.65704
0.08403760348352696 6.65704
0.0848230016469245 6.65704
0.08560839981032185 6.65704
0.08639379797371939 6.65704
0.08717919613711675 6.65704
0.08796459430051429 6.65704
0.08874999246391164 6.65704
0.08953539062730918 6.65704
0.09032078879070654 6.65704
0.09110618695410408 6.65704
0.09189158511750144 6.65704
0.09267698328089898 6.65704
0.09346238144429635 6.65704
0.09424777960769387 6.65704
0.09503317777109124 6.65704
0.09581857593448878 6.65704
0.09660397409788614 6.65704
0.09738937226128368 6.65704
0.09817477042468103 6.65704
0.09896016858807839 6.65704
0.09974556675147593 6.65704
0.10053096491487329 6.65704
0.10131636307827083 6.65704
0.1021017612416682 6.65704
0.10288715940506572 6.65704
0.1036725575684631 6.65704
0.10445795573186063 6.65704
0.10524335389525799 6.65704
0.10602875205865553 6.65704
0.10681415022205289 6.65704
0.10759954838545042 6.65704
0.10838494654884778 6.65704
0.10917034471224532 6.65704
0.10995574287564268 6.65704
0.11074114103904022 6.65704
0.11152653920243757 6.65704
0.11231193736583511 6.657040000000001
0.11309733552923248 6.65704
0.11388273369263001 6.657039999999999
0.11466813185602738 6.657039999999999
0.11545353001942492 6.65704
0.11623892818282228 6.65704
0.11702432634621981 6.65704
0.11780972450961717 6.65704
0.11859512267301471 6.65704
0.11938052083641207 6.657039999999999
0.1201659189998096 6.65704
0.12095131716320696 6.65704
0.1217367153266045 6.65704
0.12252211349000186 6.65704
0.1233075116533994 6.65704
0.12409290981679677 6.65704
0.1248783079801943 6.65704
0.12566370614359165 6.65704
0.1264491043069892 6.65704
0.12723450247038656 6.65704
0.1280199006337841 6.65704
0.12880529879718144 6.657040000000001
0.12959069696057898 6.65704
0.13037609512397635 6.65704
0.1311614932873739 6.65704
0.13194689145077126 6.65704
0.1327322896141688 6.65704
0.13351768777756615 6.65704
0.13430308594096368 6.65704
0.13508848410436106 6.65704
0.1358738822677586 6.65704
0.13665928043115594 6.65704
0.13744467859455348 6.65704
0.13823007675795085 6.65704
0.1390154749213484 6.65704
0.13980087308474573 6.65704
0.14058627124814327 6.65704
0.14137166941154064 6.65704
0.14215706757493818 6.65704
0.14294246573833555 6.657039999999999
0.1437278639017331 6.657040000000001
0.14451326206513043 6.65704
0.14529866022852797 6.65704
0.14608405839192534 6.65704
0.14686945655532288 6.65704
0.14765485471872022 6.65704
0.14844025288211776 6.65704
0.14922565104551513 6.65704
0.15001104920891267 6.657039999999999
0.15079644737231002 6.657040000000001
0.15158184553570755 6.657040000000001
0.15236724369910493 6.657039999999999
0.15315264186250246 6.65704
0.15393804002589984 6.657040000000001
0.15472343818929737 6.657039999999999
0.15550883635269472 6.657039999999999
0.15629423451609226 6.65704
0.15707963267948963 6.657040000000001
0.15786503084288717 6.65704
0.1586504290062845 6.65704
0.15943582716968205 6.657039999999999
0.16022122533307942 6.657039999999999
0.16100662349647696 6.657040000000001
0.1617920216598743 6.65704
0.16257741982327184 6.657040000000001
0.1633628179866692 6.657039999999999
0.16414821615006675 6.65704
0.16493361431346412 6.65704
0.16571901247686166 6.65704
0.166504410640259 6.65704
0.16728980880365654 6.65704
0.16807520696705391 6.65704
0.16886060513045145 6.65704
0.1696460032938488 6.65704
0.17043140145724633 6.65704
0.1712167996206437 6.65704
0.17200219778404124 6.65704
0.1727875959474386 6.65704
0.17357299411083613 6.65704
0.1743583922742335 6.65704
0.17514379043763104 6.65704
0.1759291886010284 6.65704
0.17671458676442595 6.65704
0.1774999849278233 6.65704
0.17828538309122083 6.65704
0.1790707812546182 6.65704
0.17985617941801574 6.65704
0.18064157758141308 6.65704
0.18142697574481062 6.65704
0.182212373908208 6.65704
0.18299777207160553 6.65704
0.18378317023500287 6.65704
0.1845685683984004 6.65704
0.18535396656179778 6.65704
0.18613936472519532 6.65704
0.1869247628885927 6.65704
0.18771016105199023 6.65704
0.18849555921538758 6.65704
0.18928095737878511 6.65704
0.19006635554218249 6.65704
0.19085175370558002 6.65704
0.19163715186897737 6.65704
0.1924225500323749 6.65704
0.19320794819577228 6.65704
0.19399334635916982 6.65704
0.19477874452256716 6.65704
0.1955641426859647 6.65704
0.19634954084936207 6.65704
0.19713493901275944 6.65704
0.19792033717615698 6.65704
0.19870573533955432 6.65704
0.19949113350295186 6.65704
0.20027653166634923 6.65704
0.20106192982974677 6.65704
0.20184732799314412 6.65704
0.20263272615654165 6.65704
0.20341812431993903 6.65704
0.20420352248333656 6.65704
0.2049889206467339 6.65704
0.20577431881013145 6.65704
0.20655971697352882 6.65704
0.20734511513692636 6.65704
0.20813051330032373 6.65704
0.20891591146372127 6.65704
0.2097013096271186 6.65704
0.21048670779051615 6.65704
0.21127210595391352 6.65704
0.21205750411731106 6.65704
0.2128429022807084 6.657040000000001
0.21362830044410594 6.65704
0.2144136986075033 6.65704
0.21519909677090085 6.65704
0.2159844949342982 6.65704
0.21676989309769573 6.65704
0.2175552912610931 6.657039999999999
0.21834068942449064 6.65704
0.219126087587888 6.65704
0.21991148575128555 6.65704
0.2206968839146829 6.65704
0.22148228207808043 6.65704
0.2222676802414778 6.65704
0.22305307840487534 6.657039999999999
0.2238384765682727 6.65704
0.22462387473167023 6.657040000000001
0.2254092728950676 6.65704
0.22619467105846514 6.65704
0.22698006922186248 6.657039999999999
0.22776546738526002 6.657039999999999
0.2285508655486574 6.65704
0.22933626371205493 6.657039999999999
0.2301216618754523 6.657039999999999
0.23090706003884984 6.65704
0.23169245820224718 6.65704
0.23247785636564472 6.65704
0.2332632545290421 6.65704
0.23404865269243963 6.65704
0.23483405085583697 6.657040000000001
0.2356194490192345 6.65704
0.23640484718263188 6.65704
0.23719024534602942 6.65704
0.23797564350942677 6.65704
0.2387610416728243 6.657039999999999
0.23954643983622168 6.65704
0.2403318379996192 6.65704
0.24111723616301659 6.657040000000001
0.24190263432641412 6.65704
0.24268803248981147 6.65704
0.243473430653209 6.65704
0.24425882881660638 6.65704
0.24504422698000392 6.65704
0.24582962514340126 6.65704
0.2466150233067988 6.65704
0.24740042147019617 6.65704
0.2481858196335937 6.65704
0.24897121779699105 6.65704
0.2497566159603886 6.65704
0.25054201412378596 6.65704
0.25132741228718347 6.65704
0.25211281045058087 6.65704
0.2528982086139784 6.65704
0.2536836067773758 6.657039999999999
0.2544690049407733 6.65704
0.25525440310417064 6.65704
0.2560398012675682 6.65704
0.25682519943096555 6.65704
0.2576105975943631 6.657039999999999
0.25839599575776045 6.657040000000001
0.25918139392115797 6.65704
0.25996679208455536 6.657039999999999
0.2607521902479529 6.65704
0.2615375884113503 6.65704
0.2623229865747478 6.65704
0.26310838473814513 6.657039999999999
0.2638937829015427 6.657040000000001
0.26467918106494004 6.65704
0.2654645792283376 6.65704
0.26624997739173495 6.657040000000001
0.26703537555513246 6.65704
0.26782077371852986 6.65704
0.26860617188192737 6.65704
0.2693915700453247 6.65704
0.2701769682087223 6.65704
0.2709623663721196 6.65704
0.2717477645355172 6.65704
0.27253316269891453 6.65704
0.27331856086231204 6.65704
0.27410395902570944 6.65704
0.27488935718910695 6.65704
0.27567475535250435 6.65704
0.27646015351590186 6.65704
0.2772455516792992 6.65704
0.2780309498426968 6.65704
0.2788163480060941 6.65704
0.2796017461694917 6.65704
0.280387144332889 6.65704
0.28117254249628654 6.65704
0.28195794065968394 6.65704
0.28274333882308145 6.657039999999999
0.28352873698647885 6.657039999999999
0.28431413514987636 6.65704
0.2850995333132737 6.657039999999999
0.28588493147667127 6.65704
0.2866703296400686 6.657039999999999
0.2874557278034662 6.657040000000001
0.2882411259668635 6.65704
0.28902652413026103 6.65704
0.28981192229365843 6.65704
0.29059732045705594 6.65704
0.2913827186204533 6.657039999999999
0.29216811678385085 6.65704
0.2929535149472482 6.65704
0.29373891311064576 6.65704
0.2945243112740431 6.65704
0.29530970943744045 6.65704
0.296095107600838 6.657040000000001
0.29688050576423536 6.657039999999999
0.2976659039276329 6.65704
0.29845130209103027 6.65704
0.2992367002544278 6.65704
0.3000220984178252 6.65704
0.3008074965812227 6.65704
0.30159289474462003 6.657040000000001
0.3023782929080176 6.65704
0.30316369107141494 6.65704
0.3039490892348125 6.65704
0.30473448739820985 6.657039999999999
0.30551988556160736 6.65704
0.30630528372500476 6.657040000000001
0.3070906818884023 6.65704
0.30787608005179967 6.657040000000001
0.3086614782151972 6.657040000000001
0.3094468763785945 6.65704
0.3102322745419921 6.65704
0.31101767270538944 6.657039999999999
0.311803070868787 6.65704
0.31258846903218435 6.657040000000001
0.31337386719558186 6.657039999999999
0.31415926535897926 6.657040000000001
0.31494466352237677 6.657040000000001
0.31573006168577417 6.657039999999999
0.3165154598491717 6.65704
0.317300858012569 6.65704
0.3180862561759666 6.65704
0.31887165433936393 6.65704
0.3196570525027615 6.65704
0.32044245066615884 6.657039999999999
0.32122784882955635 6.657039999999999
0.32201324699295375 6.65704
0.32279864515635126 6.65704
0.3235840433197486 6.65704
0.32436944148314617 6.657039999999999
0.3251548396465435 6.65704
0.3259402378099411 6.65704
0.3267256359733384 6.657039999999999
0.32751103413673593 6.65704
0.32829643230013333 6.65704
0.32908183046353084 6.65704
0.32986722862692824 6.65704
0.33065262679032575 6.65704
0.3314380249537231 6.65704
0.33222342311712066 6.65704
0.333008821280518 6.65704
0.3337942194439156 6.65704
0.3345796176073129 6.65704
0.33536501577071043 6.65704
0.33615041393410783 6.65704
0.33693581209750534 6.65704
0.33772121026090274 6.65704
0.33850660842430025 6.65704
0.3392920065876976 6.65704
0.34007740475109516 6.65704
0.3408628029144925 6.65704
0.34164820107789007 6.65704
0.3424335992412874 6.65704
0.3432189974046849 6.65704
0.3440043955680823 6.65704
0.34478979373147983 6.65704
0.3455751918948772 6.65704
0.34636059005827474 6.65704
0.3471459882216721 6.65704
0.34793138638506965 6.65704
0.348716784548467 6.65704
0.3495021827118645 6.65704
0.3502875808752619 6.65704
0.3510729790386594 6.65704
0.3518583772020568 6.65704
0.3526437753654543 6.65704
0.35342917352885167 6.65704
0.35421457169224924 6.65704
0.3549999698556466 6.65704
0.35578536801904415 6.65704
0.3565707661824415 6.65704
0.357356164345839 6.65704
0.3581415625092364 6.65704
0.3589269606726339 6.65704
0.3597123588360313 6.65704
0.3604977569994288 6.65704
0.36128315516282616 6.65704
0.36206855332622373 6.65704
0.3628539514896211 6.65704
0.36363934965301864 6.65704
0.364424747816416 6.65704
0.3652101459798135 6.65704
0.3659955441432109 6.65704
0.3667809423066084 6.65704
0.36756634047000575 6.65704
0.3683517386334033 6.65704
0.36913713679680066 6.65704
0.3699225349601982 6.65704
0.37070793312359557 6.65704
0.3714933312869931 6.65704
0.3722787294503905 6.65704
0.373064127613788 6.65704
0.3738495257771854 6.65704
0.3746349239405829 6.65704
0.37542032210398024 6.65704
0.3762057202673778 6.65704
0.37699111843077515 6.65704
0.3777765165941727 6.65704
0.37856191475757006 6.65704
0.37934731292096757 6.65704
0.38013271108436497 6.65704
0.3809181092477625 6.65704
0.3817035074111599 6.65704
0.3824889055745574 6.65704
0.38327430373795474 6.65704
0.3840597019013523 6.65704
0.38484510006474965 6.65704
0.3856304982281472 6.65704
0.38641589639154456 6.65704
0.38720129455494207 6.65704
0.38798669271833947 6.65704
0.388772090881737 6.65704
0.3895574890451343 6.65704
0.3903428872085319 6.65704
0.39112828537192923 6.65704
0.3919136835353268 6.65704
0.39269908169872414 6.65704
0.3934844798621215 6.65704
0.39426987802551905 6.65704
0.3950552761889164 6.65704
0.39584067435231396 6.65704
0.3966260725157113 6.65704
0.3974114706791088 6.65704
0.3981968688425062 6.65704
0.3989822670059037 6.65704
0.39976766516930107 6.65704
0.40055306333269863 6.65704
0.401338461496096 6.65704
0.40212385965949354 6.65704
0.4029092578228909 6.65704
0.4036946559862884 6.65704
0.4044800541496858 6.65704
0.4052654523130833 6.65704
0.4060508504764807 6.65704
0.4068362486398782 6.657040000000001
0.40762164680327556 6.65704
0.4084070449666731 6.65704
0.40919244313007047 6.65704
0.40997784129346804 6.65704
0.4107632394568654 6.65704
0.4115486376202629 6.65704
0.4123340357836603 6.65704
0.4131194339470578 6.65704
0.4139048321104552 6.65704
0.4146902302738527 6.65704
0.41547562843725006 6.65704
0.4162610266006476 6.65704
0.41704642476404497 6.65704
0.41783182292744253 6.65704
0.4186172210908399 6.65704
0.4194026192542374 6.65704
0.4201880174176348 6.65704
0.4209734155810323 6.65704
0.42175881374442964 6.65704
0.4225442119078272 6.65704
0.42332961007122455 6.65704
0.4241150082346221 6.65704
0.42490040639801946 6.65704
0.42568580456141697 6.65704
0.42647120272481437 6.657040000000001
0.4272566008882119 6.65704
0.4280419990516093 6.65704
0.4288273972150068 6.65704
0.42961279537840413 6.65704
0.4303981935418017 6.65704
0.43118359170519904 6.65704
0.4319689898685966 6.65704
0.43275438803199395 6.65704
0.43353978619539146 6.65704
0.43432518435878886 6.65704
0.4351105825221864 6.65704
0.4358959806855838 6.65704
0.4366813788489813 6.65704
0.4374667770123786 6.657040000000001
0.4382521751757762 6.657040000000001
0.43903757333917354 6.65704
0.4398229715025711 6.65704
0.44060836966596845 6.657040000000001
0.44139376782936596 6.65704
0.44217916599276336 6.65704
0.44296456415616087 6.65704
0.4437499623195582 6.657040000000001
0.4445353604829558 6.65704
0.4453207586463531 6.65704
0.4461061568097507 6.657039999999999
0.44689155497314803 6.657039999999999
0.44767695313654554 6.65704
0.44846235129994294 6.65704
0.44924774946334045 6.657040000000001
0.45003314762673785 6.657039999999999
0.45081854579013536 6.65704
0.4516039439535327 6.65704
0.45238934211693027 6.65704
0.4531747402803276 6.65704
0.4539601384437252 6.65704
0.4547455366071225 6.65704
0.45553093477052004 6.657039999999999
0.45631633293391743 6.657040000000001
0.45710173109731495 6.65704
0.45788712926071234 6.65704
0.45867252742410985 6.657039999999999
0.4594579255875072 6.65704
0.46024332375090476 6.65704
0.4610287219143021 6.65704
0.4618141200776997 6.65704
0.462599518241097 6.65704
0.46338491640449453 6.65704
0.46417031456789193 6.65704
0.46495571273128944 6.65704
0.4657411108946868 6.65704
0.46652650905808435 6.65704
0.4673119072214817 6.65704
0.46809730538487926 6.65704
0.4688827035482766 6.65704
0.4696681017116741 6.65704
0.4704534998750715 6.65704
0.471238898038469 6.65704
0.4720242962018664 6.65704
0.47280969436526393 6.657040000000001
0.4735950925286613 6.65704
0.47438049069205884 6.65704
0.4751658888554562 6.65704
0.47595128701885375 6.65704
0.4767366851822511 6.65704
0.4775220833456486 6.657039999999999
0.478307481509046 6.65704
0.4790928796724435 6.657040000000001
0.4798782778358409 6.65704
0.4806636759992384 6.65704
0.48144907416263577 6.65704
0.48223447232603334 6.65704
0.4830198704894307 6.65704
0.48380526865282825 6.65704
0.4845906668162256 6.65704
0.4853760649796231 6.65704
0.4861614631430205 6.657039999999999
0.486946861306418 6.65704
0.48773225946981535 6.65704
0.4885176576332129 6.657040000000001
0.48930305579661026 6.65704
0.49008845396000783 6.65704
0.4908738521234052 6.65704
0.4916592502868025 6.65704
0.4924446484502001 6.65704
0.49323004661359743 6.65704
0.494015444776995 6.65704
0.49480084294039234 6.65704
0.49558624110378985 6.65704
0.49637163926718725 6.657040000000001
0.49715703743058476 6.65704
0.4979424355939821 6.65704
0.49872783375737967 6.65704
0.499513231920777 6.65704
0.5002986300841745 6.657039999999999
0.5010840282475719 6.65704
0.5018694264109694 6.65704
0.5026548245743668 6.657040000000001
0.5034402227377643 6.65704
0.5042256209011617 6.65704
0.5050110190645593 6.65704
0.5057964172279567 6.65704
0.5065818153913542 6.657040000000001
0.5073672135547516 6.657039999999999
0.5081526117181491 6.657039999999999
0.5089380098815464 6.65704
0.509723408044944 6.657040000000001
0.5105088062083413 6.65704
0.5112942043717389 6.65704
0.5120796025351362 6.65704
0.5128650006985337 6.657040000000001
0.5136503988619311 6.65704
0.5144357970253286 6.65704
0.515221195188726 6.65704
0.5160065933521235 6.657040000000001
0.5167919915155209 6.657040000000001
0.5175773896789184 6.657039999999999
0.5183627878423158 6.657039999999999
0.5191481860057133 6.65704
0.5199335841691107 6.657039999999999
0.5207189823325082 6.65704
0.5215043804959056 6.657039999999999
0.5222897786593031 6.65704
0.5230751768227005 6.65704
0.5238605749860981 6.65704
0.5246459731494953 6.65704
0.525431371312893 6.65704
0.5262167694762903 6.657039999999999
0.5270021676396879 6.65704
0.5277875658030852 6.65704
0.5285729639664827 6.65704
0.5293583621298801 6.65704
0.5301437602932776 6.65704
0.530929158456675 6.65704
0.5317145566200725 6.65704
0.5324999547834699 6.657040000000001
0.5332853529468674 6.65704
0.5340707511102648 6.657039999999999
0.5348561492736623 6.657040000000001
0.5356415474370597 6.65704
0.5364269456004572 6.65704
0.5372123437638546 6.65704
0.5379977419272521 6.657039999999999
0.5387831400906494 6.65704
0.539568538254047 6.657040000000001
0.5403539364174443 6.65704
0.541139334580842 6.65704
0.5419247327442392 6.65704
0.5427101309076368 6.657039999999999
0.5434955290710342 6.65704
0.5442809272344317 6.65704
0.5450663253978291 6.65704
0.5458517235612266 6.65704
0.546637121724624 6.657039999999999
0.5474225198880215 6.65704
0.5482079180514189 6.65704
0.5489933162148164 6.65704
0.5497787143782138 6.657039999999999
0.5505641125416113 6.65704
0.5513495107050087 6.65704
0.5521349088684062 6.657039999999999
0.5529203070318035 6.657039999999999
0.5537057051952011 6.65704
0.5544911033585984 6.65704
0.555276501521996 6.65704
0.5560618996853933 6.657039999999999
0.5568472978487908 6.657039999999999
0.5576326960121882 6.65704
0.5584180941755857 6.65704
0.5592034923389831 6.657039999999999
0.5599888905023807 6.65704
0.560774288665778 6.65704
0.5615596868291756 6.65704
0.562345084992573 6.657040000000001
0.5631304831559705 6.657039999999999
0.5639158813193679 6.65704
0.5647012794827654 6.657040000000001
0.5654866776461628 6.65704
0.5662720758095603 6.65704
0.5670574739729577 6.657039999999999
0.5678428721363552 6.657040000000001
0.5686282702997525 6.657039999999999
0.5694136684631501 6.65704
0.5701990666265474 6.657039999999999
0.570984464789945 6.65704
0.5717698629533423 6.65704
0.5725552611167398 6.65704
0.5733406592801372 6.657039999999999
0.5741260574435347 6.657039999999999
0.5749114556069321 6.65704
0.5756968537703296 6.657039999999999
0.576482251933727 6.65704
0.5772676500971246 6.65704
0.578053048260522 6.65704
0.5788384464239195 6.65704
0.5796238445873169 6.65704
0.5804092427507144 6.657040000000001
0.5811946409141118 6.65704
0.5819800390775093 6.65704
0.5827654372409066 6.657039999999999
0.5835508354043042 6.657039999999999
0.5843362335677015 6.65704
0.5851216317310991 6.65704
0.5859070298944964 6.65704
0.5866924280578939 6.65704
0.5874778262212913 6.65704
0.5882632243846888 6.65704
0.5890486225480862 6.65704
0.5898340207114836 6.65704
0.5906194188748811 6.65704
0.5914048170382785 6.657040000000001
0.592190215201676 6.657040000000001
0.5929756133650733 6.65704
0.5937610115284709 6.65704
0.5945464096918682 6.65704
0.5953318078552658 6.65704
0.5961172060186631 6.65704
0.5969026041820606 6.65704
0.597688002345458 6.657039999999999
0.5984734005088556 6.65704
0.599258798672253 6.65704
0.6000441968356505 6.65704
0.6008295949990479 6.65704
0.6016149931624454 6.65704
0.6024003913258428 6.65704
0.6031857894892403 6.65704
0.6039711876526377 6.657039999999999
0.6047565858160352 6.65704
0.6055419839794326 6.65704
0.6063273821428301 6.65704
0.6071127803062274 6.657039999999999
0.607898178469625 6.65704
0.6086835766330223 6.65704
0.6094689747964199 6.65704
0.6102543729598172 6.657039999999999
0.6110397711232147 6.65704
0.6118251692866121 6.65704
0.6126105674500096 6.65704
0.613395965613407 6.65704
0.6141813637768045 6.65704
0.614966761940202 6.657039999999999
0.6157521601035995 6.65704
0.6165375582669969 6.65704
0.6173229564303944 6.657040000000001
0.6181083545937918 6.65704
0.6188937527571893 6.65704
0.6196791509205867 6.657040000000001
0.6204645490839842 6.65704
0.6212499472473816 6.65704
0.6220353454107791 6.65704
0.6228207435741764 6.657039999999999
0.623606141737574 6.65704
0.6243915399009713 6.65704
0.6251769380643689 6.65704
0.6259623362277662 6.657039999999999
0.6267477343911637 6.657039999999999
0.6275331325545611 6.657039999999999
0.6283185307179586 6.65704
0.629103928881356 6.65704
0.6298893270447535 6.657040000000001
0.6306747252081509 6.65704
0.6314601233715484 6.65704
0.6322455215349458 6.65704
0.6330309196983434 6.65704
0.6338163178617408 6.657040000000001
0.6346017160251383 6.65704
0.6353871141885357 6.65704
0.6361725123519332 6.65704
0.6369579105153305 6.657040000000001
0.6377433086787281 6.65704
0.6385287068421254 6.65704
0.639314105005523 6.65704
0.6400995031689203 6.65704
0.6408849013323178 6.657040000000001
0.6416702994957152 6.65704
0.6424556976591127 6.657039999999999
0.6432410958225101 6.657039999999999
0.6440264939859076 6.65704
0.644811892149305 6.65704
0.6455972903127025 6.65704
0.6463826884760999 6.65704
0.6471680866394974 6.65704
0.6479534848028948 6.65704
0.6487388829662923 6.657039999999999
0.6495242811296897 6.65704
0.6503096792930873 6.657040000000001
0.6510950774564845 6.657040000000001
0.6518804756198822 6.65704
0.6526658737832794 6.657040000000001
0.6534512719466771 6.657040000000001
0.6542366701100744 6.65704
0.6550220682734719 6.65704
0.6558074664368693 6.65704
0.6565928646002668 6.65704
0.6573782627636642 6.65704
0.6581636609270617 6.65704
0.6589490590904591 6.65704
0.6597344572538566 6.65704
0.660519855417254 6.65704
0.6613052535806515 6.65704
0.6620906517440489 6.65704
0.6628760499074464 6.65704
0.6636614480708438 6.65704
0.6644468462342413 6.65704
0.6652322443976387 6.65704
0.6660176425610362 6.65704
0.6668030407244335 6.65704
0.6675884388878311 6.65704
0.6683738370512284 6.65704
0.6691592352146261 6.65704
0.6699446333780233 6.65704
0.6707300315414209 6.65704
0.6715154297048183 6.65704
0.6723008278682158 6.65704
0.6730862260316132 6.65704
0.6738716241950107 6.65704
0.6746570223584081 6.65704
0.6754424205218056 6.65704
0.676227818685203 6.65704
0.6770132168486005 6.65704
0.6777986150119979 6.65704
0.6785840131753954 6.65704
